,added_at,artist_id,artist_name,duration_ms,explicit,id,name,popularity,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4ZzYm22LLGgZkcRixujaoo,2016-12-19T19:59:26Z,16LyZ7r3rzPJqljgvz0fvq,Luigi Madonna,374173.0,False,4ZzYm22LLGgZkcRixujaoo,Somewhere in Berlin,17.0,0.0334,0.657,374173.0,0.713,4ZzYm22LLGgZkcRixujaoo,0.848,8.0,0.0803,-11.423,0.0,0.0487,126.014,4.0,0.188
4a8JSw3zwnnSSW83BuooUb,2018-07-20T22:17:54Z,5EmEZjq8eHEC6qFnT63Lza,Tinlicker,239436.0,False,4a8JSw3zwnnSSW83BuooUb,If I Was,11.0,0.183,0.581,239437.0,0.847,4a8JSw3zwnnSSW83BuooUb,0.878,9.0,0.137,-6.971,0.0,0.0373,123.014,3.0,0.231
4aNsaULjrRRMUPXP9IcDEa,2016-01-19T16:07:59Z,0DkOD427BCfr11yQVvfqU9,DJ Cam Quartet,299693.0,False,4aNsaULjrRRMUPXP9IcDEa,Rebirth of Cool,50.0,0.0611,0.844,299693.0,0.533,4aNsaULjrRRMUPXP9IcDEa,0.746,1.0,0.09,-7.107,1.0,0.0644,92.004,4.0,0.619
4ajvsbnd3OMOlD5HCytGnF,2017-07-06T00:19:39Z,5lsC3H1vh9YSRQckyGv0Up,Ellen Allien,234786.0,False,4ajvsbnd3OMOlD5HCytGnF,Sleepless (XTC rmx),0.0,0.102,0.678,234787.0,0.861,4ajvsbnd3OMOlD5HCytGnF,0.642,2.0,0.165,-9.202,1.0,0.0466,126.019,4.0,0.801
4aqILThKKsdBIeVd6EbhTd,2017-06-30T00:32:57Z,5cKSSXjPNJJ6Fkm9sCMplh,Coyu,518932.0,False,4aqILThKKsdBIeVd6EbhTd,Cygnus - Original Mix,18.0,0.0248,0.791,518932.0,0.778,4aqILThKKsdBIeVd6EbhTd,0.884,11.0,0.102,-9.792,1.0,0.0759,119.997,4.0,0.473
4aqMGgWiy2k8yZpNhFKz6A,2017-07-23T21:10:27Z,3D1FGiwgO1oTsP7VPoDiIF,Robot Needs Oil,396585.0,False,4aqMGgWiy2k8yZpNhFKz6A,Role Reversal,1.0,0.0168,0.809,396585.0,0.775,4aqMGgWiy2k8yZpNhFKz6A,0.913,7.0,0.139,-7.253,1.0,0.0724,123.011,4.0,0.701
4aziNvpsViGVO6bioQPX6A,2017-09-08T14:53:48Z,5Owm9QgL9BSCRQKTX6T08G,Red Axes,299065.0,False,4aziNvpsViGVO6bioQPX6A,Sun My Sweet Sun - Red Axes Alternate Version,13.0,1.68e-05,0.741,299066.0,0.786,4aziNvpsViGVO6bioQPX6A,0.0307,11.0,0.0958,-7.707,1.0,0.0379,120.014,4.0,0.217
4b7qHjTUwT752wMn6BCxVK,2017-07-07T21:04:50Z,1btv9qmIpbp7q1ixCYNdHu,Adam Beyer,398228.0,False,4b7qHjTUwT752wMn6BCxVK,Nine of You,30.0,0.000768,0.798,398229.0,0.88,4b7qHjTUwT752wMn6BCxVK,0.927,11.0,0.107,-6.626,1.0,0.0445,125.992,4.0,0.0685
4bCU6tEbGHQcEwTC3ny2KY,2018-02-14T19:27:31Z,6xyaria4AcxjRuJZLkWvMW,Guru,239066.0,False,4bCU6tEbGHQcEwTC3ny2KY,Take A Look (At Yourself),47.0,0.0619,0.673,239067.0,0.62,4bCU6tEbGHQcEwTC3ny2KY,2.9e-06,1.0,0.0831,-10.63,1.0,0.051,83.902,4.0,0.783
4bNyYgiyTtdcCMirzwFVIf,2017-07-06T20:17:46Z,4lu50np3LdTkRL09T7x8UP,Agoria,502002.0,False,4bNyYgiyTtdcCMirzwFVIf,Scala - Original,51.0,0.000174,0.722,502002.0,0.619,4bNyYgiyTtdcCMirzwFVIf,0.499,2.0,0.183,-8.533,1.0,0.0397,124.004,4.0,0.303
4bWRp3RxDSq2qAIUEb3j7Q,2017-06-22T18:54:17Z,3C046bLxNmvBQyaucinAhf,Julian Jeweil,387374.0,False,4bWRp3RxDSq2qAIUEb3j7Q,Orbit - Original Mix,37.0,0.0586,0.702,387375.0,0.864,4bWRp3RxDSq2qAIUEb3j7Q,0.898,1.0,0.106,-9.348,1.0,0.0561,124.005,4.0,0.262
4bjCN3U3PpzpHD1vQtMKTl,2017-06-22T15:00:35Z,7btR5VXutQv39SDEzcfXEk,Nic Fanciulli,375109.0,False,4bjCN3U3PpzpHD1vQtMKTl,Wild - Lauren Lane Remix,0.0,0.000128,0.813,375110.0,0.799,4bjCN3U3PpzpHD1vQtMKTl,0.922,4.0,0.0769,-9.98,1.0,0.0794,123.985,4.0,0.49
4bqTcIQAj0aqqyS5LzMVPx,2015-12-09T18:53:52Z,3fZgTHf9UHEA1oLYLEhnk2,The Mouse Outfit,213188.0,True,4bqTcIQAj0aqqyS5LzMVPx,Sit Back (feat. Truthos Mufasa & Black Josh),46.0,0.661,0.81,213189.0,0.618,4bqTcIQAj0aqqyS5LzMVPx,3.93e-05,3.0,0.174,-7.265,0.0,0.146,93.719,4.0,0.888
4d1oERKE9E2pkhvhxfWP35,2018-11-12T16:35:38Z,7xJVICbAWizNBKBD3mRWjF,Marie Davidson,308232.0,False,4d1oERKE9E2pkhvhxfWP35,Workaholic Paranoid Bitch - Nina Kraviz Workaholic Remix,41.0,2.31e-05,0.75,308233.0,0.939,4d1oERKE9E2pkhvhxfWP35,0.727,6.0,0.102,-8.817,1.0,0.0661,145.002,4.0,0.709
4dOqL1LICuOF7Ue36M5V9H,2017-05-19T13:05:55Z,4lu50np3LdTkRL09T7x8UP,Agoria,524862.0,False,4dOqL1LICuOF7Ue36M5V9H,Speechless (feat. Carl Craig) - Album Edit,19.0,0.000958,0.725,524863.0,0.758,4dOqL1LICuOF7Ue36M5V9H,0.745,7.0,0.0983,-8.605,1.0,0.0784,125.984,4.0,0.123
4dQzKlZkjEuG8lfHezEC5D,2018-07-20T22:17:54Z,1WjBIvYAnZTkTh5UiZNwlR,Oliver Koletzki,184918.0,False,4dQzKlZkjEuG8lfHezEC5D,Subati,11.0,0.00173,0.822,184918.0,0.639,4dQzKlZkjEuG8lfHezEC5D,0.73,11.0,0.0661,-8.258,1.0,0.069,122.006,4.0,0.243
4dl2vxeBKdQT20WGDvGqpr,2017-09-11T20:59:53Z,08jywfUS0hp8XYlYs0cvz8,Rampa,353307.0,False,4dl2vxeBKdQT20WGDvGqpr,Everything - feat. Meggy [Argy Remix],8.0,0.000359,0.777,353307.0,0.834,4dl2vxeBKdQT20WGDvGqpr,0.264,11.0,0.187,-7.358,1.0,0.0506,124.999,4.0,0.961
4doYogLBZz4IgH97z0A7yY,2017-08-22T23:09:48Z,5muFO8VqYRCRW13EkvX564,Âme,318346.0,False,4doYogLBZz4IgH97z0A7yY,Ku Kanjani - Version 2,21.0,0.00857,0.595,318347.0,0.515,4doYogLBZz4IgH97z0A7yY,6.64e-05,5.0,0.147,-12.049,0.0,0.0421,122.949,4.0,0.466
4dsq9klJNAEM02ywZ9Jsth,2018-11-26T16:19:15Z,59qo8jHDlC1i30HVjQQW3O,Axel Boman,390654.0,False,4dsq9klJNAEM02ywZ9Jsth,Paris 2006,36.0,0.501,0.861,390655.0,0.493,4dsq9klJNAEM02ywZ9Jsth,0.882,2.0,0.167,-11.926,0.0,0.0354,121.977,4.0,0.731
4e58ozjEHtgWrf9h9kuWbY,2017-08-01T02:27:54Z,1O2mXyYvsaVpW1gAg83vIr,Channel X,418766.0,False,4e58ozjEHtgWrf9h9kuWbY,Reflections,0.0,0.0104,0.767,418767.0,0.897,4e58ozjEHtgWrf9h9kuWbY,0.907,8.0,0.0447,-8.967,1.0,0.0505,125.986,4.0,0.474
4eEkYXnH0gTFMcJSXPgrD3,2017-08-01T02:27:54Z,4jPpDbD1ERO3zjBon97ECM,Niko Schwind,401292.0,False,4eEkYXnH0gTFMcJSXPgrD3,Floating Pressure,0.0,0.00146,0.802,401293.0,0.904,4eEkYXnH0gTFMcJSXPgrD3,0.85,1.0,0.38,-5.825,1.0,0.0419,125.988,4.0,0.698
4eN1tAHc4LpmItqiawZXLh,2017-07-07T16:15:10Z,2JWmMcE8Z0vapxOIiT7PLq,John Tejada,381768.0,False,4eN1tAHc4LpmItqiawZXLh,Reactivation,27.0,0.125,0.734,381768.0,0.735,4eN1tAHc4LpmItqiawZXLh,0.961,6.0,0.109,-10.089,1.0,0.0455,126.001,4.0,0.512
4eQ6XayuZNGcAos25Pfwtd,2018-05-28T18:11:16Z,0rnH8BQH2nKlVXBLaCRH92,The Cyclist,469871.0,False,4eQ6XayuZNGcAos25Pfwtd,Pressing Matters - Robag's Pinvoldex Sull NB,30.0,0.00068,0.805,469871.0,0.698,4eQ6XayuZNGcAos25Pfwtd,0.921,7.0,0.324,-12.509,0.0,0.0451,123.018,4.0,0.415
4euZkdI6L4T7ZfQHQrExQR,2017-06-13T19:42:39Z,6xYBrFTJUOzyzMvhUiFHuB,Danny Daze,367467.0,False,4euZkdI6L4T7ZfQHQrExQR,Drowning,0.0,0.0641,0.745,367468.0,0.55,4euZkdI6L4T7ZfQHQrExQR,0.917,6.0,0.108,-12.406,1.0,0.0445,123.027,4.0,0.374
4ewL62pOxUpO5WprfytdYQ,2016-03-09T18:19:06Z,7LgAW1ZiEd8f3HtCMGFaGx,Chemical Surf,329508.0,False,4ewL62pOxUpO5WprfytdYQ,Don't Be Jealous - Original Mix,29.0,0.000228,0.811,329508.0,0.948,4ewL62pOxUpO5WprfytdYQ,0.931,4.0,0.0936,-8.036,0.0,0.0568,122.001,4.0,0.324
4fV93JA79e1YCigVUV8mfe,2016-11-09T12:16:27Z,5xLSa7l4IV1gsQfhAMvl0U,B.B. King,104466.0,False,4fV93JA79e1YCigVUV8mfe,Woke Up This Mornin' - Live At The Regal Theater/1964,0.0,0.709,0.433,104350.0,0.688,4fV93JA79e1YCigVUV8mfe,0.0,0.0,0.909,-8.99,1.0,0.0684,172.26,4.0,0.898
4fbpN4Bj8WSvUpl7YiHVZn,2018-12-26T18:30:42Z,1bTplSCxmaxM6v1M2ZEWYH,BehrEllips,330487.0,False,4fbpN4Bj8WSvUpl7YiHVZn,The Forgotten People,32.0,0.0116,0.762,330487.0,0.523,4fbpN4Bj8WSvUpl7YiHVZn,0.667,5.0,0.088,-10.327,0.0,0.0555,119.947,4.0,0.235
4g21yugUdtBif447cFiZiW,2017-08-04T20:08:16Z,0ZdNs1hU6aAiaZxvFbtDWF,Shlømo,352817.0,False,4g21yugUdtBif447cFiZiW,Obsession,4.0,0.00269,0.711,352818.0,0.871,4g21yugUdtBif447cFiZiW,0.826,6.0,0.111,-12.669,1.0,0.0526,131.998,5.0,0.101
4gGJRuWvL7LUimBQdaXV6o,2017-10-18T22:07:01Z,08jywfUS0hp8XYlYs0cvz8,Rampa,565911.0,False,4gGJRuWvL7LUimBQdaXV6o,Potty,4.0,0.00739,0.787,565911.0,0.628,4gGJRuWvL7LUimBQdaXV6o,0.817,7.0,0.115,-11.991,1.0,0.0524,123.994,4.0,0.725
4gXxlyTDUrJRckXn1MtS5Q,2016-01-18T09:33:02Z,6mWEaOFdcN3s30GuFWruGO,Soulive,376546.0,False,4gXxlyTDUrJRckXn1MtS5Q,Joyful Girl,41.0,0.0025,0.666,376547.0,0.448,4gXxlyTDUrJRckXn1MtS5Q,0.0284,10.0,0.161,-9.266,1.0,0.0393,120.005,4.0,0.227
4h7SWG62i6yWhyPX208oLT,2017-07-28T22:56:42Z,7LmbxbfMk0vQuPR7q6nJEl,Mirco Caruso,456585.0,False,4h7SWG62i6yWhyPX208oLT,Freeze,36.0,0.00018,0.808,456585.0,0.948,4h7SWG62i6yWhyPX208oLT,0.835,7.0,0.0824,-7.358,1.0,0.0423,123.016,4.0,0.547
4heC6SnTBxTZZDef4AIBOk,2018-07-28T14:26:14Z,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,223706.0,True,4heC6SnTBxTZZDef4AIBOk,Unbelievable,52.0,0.179,0.769,223707.0,0.791,4heC6SnTBxTZZDef4AIBOk,0.000642,6.0,0.258,-7.679,0.0,0.261,182.949,4.0,0.768
4iDRmdXU0JheZUOJZJ4oMz,2018-12-14T14:42:14Z,4mncDFjVLUa3s025Tct3Ry,Claptone,317614.0,False,4iDRmdXU0JheZUOJZJ4oMz,Abyss of Love - Franky Rizardo Remix,53.0,0.00449,0.814,317614.0,0.483,4iDRmdXU0JheZUOJZJ4oMz,0.664,10.0,0.0832,-9.033,0.0,0.104,124.005,4.0,0.393
4iYCGOXt5V0cHl25KdE1fX,2016-02-17T16:52:35Z,0ba6wsfB7G2rhdHMebCdO3,Clementino,243933.0,True,4iYCGOXt5V0cHl25KdE1fX,La Mia Musica,0.0,0.227,0.708,243933.0,0.731,4iYCGOXt5V0cHl25KdE1fX,0.0,11.0,0.0799,-4.553,1.0,0.271,97.876,4.0,0.801
4ir61JitDYuryDMQwSelxs,2017-07-16T04:10:27Z,0AJXTSXK0tm1nNb0VU4bt2,Lee van Dowski,304120.0,False,4ir61JitDYuryDMQwSelxs,Ultimate Desert Ambassador,0.0,0.00177,0.797,304120.0,0.646,4ir61JitDYuryDMQwSelxs,0.887,1.0,0.093,-13.199,1.0,0.0463,128.003,4.0,0.0573
4itZtZUPOT2WkXO6vpeYqD,2018-08-06T12:31:31Z,6rdTxNwQhUJTodUx7voWXO,Hraach,357947.0,False,4itZtZUPOT2WkXO6vpeYqD,Eternal Soul - Original Mix,43.0,0.488,0.809,357947.0,0.624,4itZtZUPOT2WkXO6vpeYqD,0.895,10.0,0.0887,-11.129,0.0,0.0514,115.004,4.0,0.34
4jGdL3hfHEcutGIgmOvk96,2018-07-25T12:56:43Z,6zsJjoCtL1WByG0VsuFWzR,Blond:ish,282870.0,False,4jGdL3hfHEcutGIgmOvk96,It Starts Now,40.0,0.727,0.462,282870.0,0.453,4jGdL3hfHEcutGIgmOvk96,0.00312,11.0,0.127,-17.292,0.0,0.432,180.572,4.0,0.064
4k4ubQ2Q6CqzAzUKUBOVZD,2017-09-18T16:34:54Z,7lzrNOBAdfH8f4nVAWbRfk,Eagles & Butterflies,509000.0,False,4k4ubQ2Q6CqzAzUKUBOVZD,Moon,8.0,0.00611,0.705,509000.0,0.789,4k4ubQ2Q6CqzAzUKUBOVZD,0.93,5.0,0.102,-10.898,0.0,0.0774,123.041,4.0,0.0385
4k6rsUjAN57gPoPxwIND8r,2015-11-10T12:23:06Z,7IfculRW2WXyzNQ8djX8WX,Erykah Badu,194160.0,False,4k6rsUjAN57gPoPxwIND8r,Woo,2.0,0.248,0.765,194160.0,0.598,4k6rsUjAN57gPoPxwIND8r,0.00259,10.0,0.118,-8.51,0.0,0.185,87.06,4.0,0.693
4kDOO3BT5tRTGvOLORrJkc,2018-09-27T19:22:51Z,45fzhLbHZdBIgOGQT6M5zr,YokoO,418378.0,False,4kDOO3BT5tRTGvOLORrJkc,Vali,17.0,0.00488,0.814,418378.0,0.611,4kDOO3BT5tRTGvOLORrJkc,0.873,7.0,0.0573,-11.451,1.0,0.0488,119.999,4.0,0.392
4mQdjionukWgFwxd5LfpRC,2017-07-07T20:50:49Z,5dWCjjvY1CC0flR91Fatsi,dubspeeka,460391.0,False,4mQdjionukWgFwxd5LfpRC,SK4,2.0,0.000497,0.774,460391.0,0.912,4mQdjionukWgFwxd5LfpRC,0.91,7.0,0.11,-7.756,1.0,0.0392,121.01,4.0,0.191
4mpifTJg5UeZ41ehwV1Ljt,2018-08-02T14:47:46Z,02RPe8lsQquxA4NtZJ2chM,Zarastruta,136931.0,True,4mpifTJg5UeZ41ehwV1Ljt,Tretas Roxas,28.0,0.62,0.813,136931.0,0.669,4mpifTJg5UeZ41ehwV1Ljt,0.0,7.0,0.0856,-6.971,1.0,0.22,129.952,4.0,0.797
4n8YdXETqQ3NvWs5XNpvar,2017-07-13T01:54:34Z,6eOBEYGx9M4t87osYMIakb,Celeda,849960.0,False,4n8YdXETqQ3NvWs5XNpvar,Music Is the Answer - Original Extended 12-Inch Mix,47.0,0.0296,0.907,849960.0,0.643,4n8YdXETqQ3NvWs5XNpvar,0.0265,1.0,0.105,-8.657,0.0,0.0549,124.909,4.0,0.376
4nOUJR0YInCiYy57YHThyV,2018-05-15T23:18:06Z,5x3mrCTZmkoTXURN7pWdGN,Los Amigos Invisibles,687056.0,False,4nOUJR0YInCiYy57YHThyV,El León Bailarín - Ray Mang's Circus Dub,1.0,0.0415,0.745,687056.0,0.834,4nOUJR0YInCiYy57YHThyV,0.754,10.0,0.0738,-8.766,0.0,0.0518,120.985,4.0,0.811
4olb6ECWuZeWSUycRH3EN1,2018-11-16T15:59:59Z,2yPveJtn9DpeN0CgNJHvAQ,Stimming,522451.0,False,4olb6ECWuZeWSUycRH3EN1,Your Dreams - Lucid Version,33.0,0.583,0.763,522452.0,0.445,4olb6ECWuZeWSUycRH3EN1,0.0629,5.0,0.239,-17.393,0.0,0.111,123.981,4.0,0.644
4pGLy9AgnFje2uQuR52KEz,2018-09-07T19:40:10Z,1TrfxjXu8quyDw05p2bacX,Kenny Dope,381000.0,False,4pGLy9AgnFje2uQuR52KEz,Be Your Freak (Kenny Dope O'Gutta Mix),15.0,0.00043,0.802,381000.0,0.677,4pGLy9AgnFje2uQuR52KEz,0.598,0.0,0.0856,-7.666,1.0,0.0419,126.011,4.0,0.225
4pGe711Sg4M7jcvPK94hDn,2016-05-10T15:27:10Z,2tPR0lWEWNyDUHPeVEhewu,Radio Citizen,276453.0,False,4pGe711Sg4M7jcvPK94hDn,Summer Days,54.0,0.487,0.836,276453.0,0.401,4pGe711Sg4M7jcvPK94hDn,0.00127,9.0,0.237,-10.949,0.0,0.148,140.016,4.0,0.477
4q7CLkQb4R5rkI504oLTjS,2016-01-08T19:49:08Z,2mldviILglywFeQ1Ss6Hlu,Pedro Ratão,200002.0,False,4q7CLkQb4R5rkI504oLTjS,Mantra de Guerra,17.0,0.169,0.512,200002.0,0.71,4q7CLkQb4R5rkI504oLTjS,0.0,1.0,0.348,-4.459,1.0,0.0828,173.647,4.0,0.22
4qRVBnYIf6fMIsImHrZlID,2018-10-11T12:21:10Z,1cS5EoXVqz7aON00AkVBBA,David August,441888.0,False,4qRVBnYIf6fMIsImHrZlID,A Golden Rush,43.0,0.29,0.633,441888.0,0.542,4qRVBnYIf6fMIsImHrZlID,0.772,6.0,0.233,-11.475,0.0,0.0461,106.003,4.0,0.0597
4qhkmboTfGvMdtGEbSEUKQ,2017-09-14T00:19:16Z,1xQVwAdSzsF8DO76NsZpMK,Viken Arman,414832.0,False,4qhkmboTfGvMdtGEbSEUKQ,Red - Maher Daniel,17.0,0.00668,0.808,414833.0,0.815,4qhkmboTfGvMdtGEbSEUKQ,0.908,6.0,0.0587,-8.674,0.0,0.0672,124.007,4.0,0.298
4qxxEVwdatImonMUpZ0ppJ,2019-01-10T23:04:49Z,2XaTDbIGblDzEAWa9RWMX7,Sei A,382095.0,False,4qxxEVwdatImonMUpZ0ppJ,Mangle,7.0,0.00035,0.551,382095.0,0.603,4qxxEVwdatImonMUpZ0ppJ,0.886,2.0,0.0808,-14.124,1.0,0.0594,123.94,4.0,0.172
4r3NSfFXLdmTu5TDTETXF2,2018-09-18T19:26:49Z,6hjRjVNLWTCPYci9nxhI1G,Efdemin,4446920.0,False,4r3NSfFXLdmTu5TDTETXF2,"Carry On, Pretend We're Not In The Room - Continuous Mix",5.0,0.0179,0.775,4446920.0,0.743,4r3NSfFXLdmTu5TDTETXF2,0.7,1.0,0.0713,-10.631,0.0,0.051,128.48,4.0,0.166
4rTeK1qMdEUlPCU98R6vMb,2018-05-15T23:18:06Z,2nZyxICoutrpwnbSvOtT7K,Daniel Grau,399055.0,False,4rTeK1qMdEUlPCU98R6vMb,To Night - Tuff City Kids Remix,1.0,0.0302,0.796,399055.0,0.884,4rTeK1qMdEUlPCU98R6vMb,0.874,0.0,0.0717,-9.439,1.0,0.0473,117.001,4.0,0.292
4slNgCD5qDpq9BOInWP3Bc,2017-07-06T19:37:52Z,5Mxbf9xF3V5bIL5l0xHdzM,Rauschhaus,335911.0,False,4slNgCD5qDpq9BOInWP3Bc,Eskrima,1.0,0.0182,0.792,335911.0,0.657,4slNgCD5qDpq9BOInWP3Bc,0.839,4.0,0.0932,-11.418,0.0,0.0455,122.017,4.0,0.0624
4uILbVoVgrv7XYyItQbBCF,2018-02-20T15:21:53Z,26J5ZprV3p7jv4fHTmpXsB,Fur Coat,506550.0,False,4uILbVoVgrv7XYyItQbBCF,Desire Of Mine feat. Delhia de France,10.0,0.0541,0.767,506550.0,0.581,4uILbVoVgrv7XYyItQbBCF,0.823,9.0,0.116,-13.342,0.0,0.0752,122.01,4.0,0.346
4wMqcplzBObyXCaIDNlSQD,2018-12-14T16:03:48Z,4lSumeUuEBPEwWcozc0oba,Yotam Avni,408018.0,False,4wMqcplzBObyXCaIDNlSQD,Oriental Jazz,15.0,0.00191,0.626,408019.0,0.852,4wMqcplzBObyXCaIDNlSQD,0.813,7.0,0.113,-10.964,1.0,0.0586,130.001,4.0,0.376
4wyA3eNwdwZOyqvgkUeM54,2017-06-15T00:42:55Z,44zcDDVZOY0ck7KECNUPK1,Dominik Eulberg,597447.0,False,4wyA3eNwdwZOyqvgkUeM54,Meerjungfrauenportemonnaie,0.0,0.0916,0.802,597447.0,0.62,4wyA3eNwdwZOyqvgkUeM54,0.869,6.0,0.0812,-11.331,0.0,0.0545,123.004,4.0,0.526
4y00NFP0c5cqvJDPdYQqat,2017-03-14T14:09:12Z,50UmJXn9Gar79YrPQmptEd,Simon Weiss,383696.0,False,4y00NFP0c5cqvJDPdYQqat,Tele - Vision - Original Mix,14.0,0.00528,0.71,383697.0,0.882,4y00NFP0c5cqvJDPdYQqat,0.927,2.0,0.133,-11.189,1.0,0.0486,122.004,4.0,0.552
4yDFhjGlhRcS5Ay8mBYuk5,2018-11-15T18:11:15Z,64kN9EkSTHYhda2FupL0KI,Blawan,363642.0,False,4yDFhjGlhRcS5Ay8mBYuk5,993,36.0,0.000125,0.724,363643.0,0.675,4yDFhjGlhRcS5Ay8mBYuk5,0.774,3.0,0.116,-12.311,1.0,0.074,129.968,3.0,0.326
4yUtBgKKxXUubVPGn5MGEt,2018-07-29T15:19:12Z,18l5DrXKHLKU3uUQckp63O,Thegust Mc's,217010.0,True,4yUtBgKKxXUubVPGn5MGEt,Dia Seguinte,20.0,0.307,0.734,217010.0,0.613,4yUtBgKKxXUubVPGn5MGEt,0.0,11.0,0.126,-6.001,0.0,0.41,87.931,4.0,0.543
4ytRUhZpSe3upc0mqFxpxh,2015-11-16T17:35:36Z,2I36EjIVz3vDfROgj1MfZ3,Boozoo Bajou,334173.0,False,4ytRUhZpSe3upc0mqFxpxh,Take It Slow feat. Joe Dukie & U-Brown,0.0,0.0855,0.789,334173.0,0.529,4ytRUhZpSe3upc0mqFxpxh,0.000129,11.0,0.0453,-8.891,0.0,0.225,172.501,4.0,0.825
4zMUUlSxiQ4XqCSD1rgLhO,2015-11-09T19:35:15Z,3TXQ1ddouwQAI78hV4hXDj,Maceo Plex,537689.0,False,4zMUUlSxiQ4XqCSD1rgLhO,Mirror Me - Dark Dub,0.0,0.00163,0.758,537689.0,0.512,4zMUUlSxiQ4XqCSD1rgLhO,0.757,2.0,0.106,-11.991,1.0,0.0684,121.998,4.0,0.294
4zuXrR1wBH02gZo7cuzUKT,2018-08-02T14:47:46Z,02RPe8lsQquxA4NtZJ2chM,Zarastruta,194666.0,True,4zuXrR1wBH02gZo7cuzUKT,Sem Caô,38.0,0.826,0.586,194667.0,0.512,4zuXrR1wBH02gZo7cuzUKT,0.0,4.0,0.167,-8.188,0.0,0.308,87.896,4.0,0.265
4zyo5oos1VQE4yW2NWzOb1,2017-07-26T22:26:20Z,5BuzgxcEyA7d2V9R9AnRyM,Gardens of God,510984.0,False,4zyo5oos1VQE4yW2NWzOb1,Montana,21.0,0.0226,0.78,510984.0,0.601,4zyo5oos1VQE4yW2NWzOb1,0.862,5.0,0.13,-10.712,1.0,0.0522,121.989,4.0,0.238
5093a366QlXF0GZCUuc0xJ,2017-06-21T17:57:08Z,6vJvFV1A2CpT8s5B1oUN6t,DJ Tennis,392347.0,False,5093a366QlXF0GZCUuc0xJ,Convex,0.0,0.0406,0.654,392348.0,0.776,5093a366QlXF0GZCUuc0xJ,0.877,4.0,0.111,-10.392,0.0,0.0368,123.008,4.0,0.07
51clotloAbKWzismMiPc66,2017-07-10T19:44:58Z,5HRGFSrlJruRPZNPbsy57r,Undercatt,466041.0,False,51clotloAbKWzismMiPc66,Coral - Original Mix,25.0,0.00833,0.805,466042.0,0.577,51clotloAbKWzismMiPc66,0.934,6.0,0.103,-9.982,0.0,0.0589,122.985,4.0,0.321
52Hq1nvCDDZ17dhgGWLnCI,2018-08-29T17:21:44Z,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,107160.0,False,52Hq1nvCDDZ17dhgGWLnCI,Intro,61.0,0.811,0.512,107161.0,0.28,52Hq1nvCDDZ17dhgGWLnCI,7.48e-05,8.0,0.087,-16.708,0.0,0.0441,111.446,3.0,0.545
52L7fjH7wVsmOmeGHI6rJx,2019-01-15T10:32:09Z,4wlgF2WCCPNhQ0FpNwO3vc,Magdalena,326097.0,True,52L7fjH7wVsmOmeGHI6rJx,Mountains of Es Cubells,33.0,0.001,0.676,326097.0,0.85,52L7fjH7wVsmOmeGHI6rJx,0.66,1.0,0.279,-12.228,1.0,0.0441,119.997,3.0,0.0892
52UgtshSK0wnqzOZj0sddN,2017-07-13T23:37:02Z,3C046bLxNmvBQyaucinAhf,Julian Jeweil,384000.0,False,52UgtshSK0wnqzOZj0sddN,Rainbow - Original Mix,23.0,0.0163,0.735,384000.0,0.787,52UgtshSK0wnqzOZj0sddN,0.88,4.0,0.104,-8.549,1.0,0.0493,124.993,4.0,0.259
52Ul1fsC9xdUb65vDONWuf,2017-08-01T02:27:54Z,6QXqARXg4hZ3oAUitm2gU0,Julian Wassermann,322777.0,False,52Ul1fsC9xdUb65vDONWuf,Nord,0.0,0.12,0.721,322777.0,0.672,52Ul1fsC9xdUb65vDONWuf,0.919,9.0,0.0884,-7.303,0.0,0.0403,121.993,4.0,0.0393
53GkyVrS36MgnAcWtbrgay,2017-02-16T23:11:58Z,1oZmFNkGAT93yD1xX4vTRE,Nina Kraviz,434183.0,False,53GkyVrS36MgnAcWtbrgay,Aus - The Rhythm Odyssey Warehouse Tape Edit,23.0,0.032,0.955,434183.0,0.31,53GkyVrS36MgnAcWtbrgay,0.814,1.0,0.127,-15.84,1.0,0.0968,119.998,4.0,0.251
53NV6WwHWFVZVtrFd8Awb5,2017-09-12T13:44:13Z,08jywfUS0hp8XYlYs0cvz8,Rampa,403200.0,False,53NV6WwHWFVZVtrFd8Awb5,The Touch,30.0,0.326,0.766,403200.0,0.541,53NV6WwHWFVZVtrFd8Awb5,0.896,5.0,0.109,-13.807,1.0,0.0407,125.019,4.0,0.0352
53duuSwaLOZuIrELvZXqLH,2018-07-28T14:12:33Z,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,307426.0,True,53duuSwaLOZuIrELvZXqLH,Going Back To Cali - 2014 Remastered Version,58.0,0.207,0.851,307427.0,0.647,53duuSwaLOZuIrELvZXqLH,0.0,9.0,0.0447,-5.847,1.0,0.339,99.17,4.0,0.596
53p1HLYkVhKTlH8wGi3PoA,2017-06-13T19:31:03Z,3vy8oQAubj1IykJLLqvVFC,Gregor Tresher,712258.0,False,53p1HLYkVhKTlH8wGi3PoA,Quiet Distortion - Nicole Moudaber Remix,5.0,0.00358,0.726,712259.0,0.668,53p1HLYkVhKTlH8wGi3PoA,0.91,2.0,0.108,-8.841,0.0,0.0418,123.999,4.0,0.171
