C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/05/2017,01:00:00,REGULAR,0000065193,0000045142                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/05/2017,05:00:00,REGULAR,0000065199,0000045148                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/05/2017,09:00:00,REGULAR,0000065262,0000045367                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/05/2017,13:00:00,REGULAR,0000065488,0000045788                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/05/2017,17:00:00,REGULAR,0000065999,0000046106                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/05/2017,21:00:00,REGULAR,0000066804,0000046380                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/06/2017,01:00:00,REGULAR,0000066963,0000046440                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/06/2017,05:00:00,REGULAR,0000066974,0000046448                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/06/2017,09:00:00,REGULAR,0000067042,0000046630                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/06/2017,13:00:00,REGULAR,0000067288,0000047084                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/06/2017,17:00:00,REGULAR,0000067781,0000047409                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/06/2017,21:00:00,REGULAR,0000068659,0000047626                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/07/2017,01:00:00,REGULAR,0000068794,0000047697                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/07/2017,05:00:00,REGULAR,0000068808,0000047699                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/07/2017,09:00:00,REGULAR,0000068883,0000047906                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/07/2017,13:00:00,REGULAR,0000069146,0000048360                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/07/2017,17:00:00,REGULAR,0000069697,0000048666                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/07/2017,21:00:00,REGULAR,0000070638,0000048953                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/08/2017,01:00:00,REGULAR,0000070851,0000049014                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/08/2017,05:00:00,REGULAR,0000070867,0000049026                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/08/2017,09:00:00,REGULAR,0000070931,0000049260                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/08/2017,13:00:00,REGULAR,0000071150,0000049723                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/08/2017,17:00:00,REGULAR,0000071673,0000050067                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/08/2017,21:00:00,REGULAR,0000072585,0000050314                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/09/2017,01:00:00,REGULAR,0000072802,0000050379                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/09/2017,05:00:00,REGULAR,0000072827,0000050383                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/09/2017,09:00:00,REGULAR,0000072893,0000050558                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/09/2017,13:00:00,REGULAR,0000073146,0000051111                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/09/2017,14:51:44,REGULAR,0000073396,0000051279                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/09/2017,17:00:00,REGULAR,0000073749,0000051464                                         
A043,R462,00-06-00,CANAL ST,JNQRZ6W,BMT,06/09/2017,21:00:00,REGULAR,0000074571,0000051680                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/03/2017,01:00:00,REGULAR,0002649174,0001279942                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/03/2017,05:00:00,REGULAR,0002649201,0001279948                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/03/2017,09:00:00,REGULAR,0002649218,0001279970                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/03/2017,13:00:00,REGULAR,0002649403,0001280112                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/03/2017,17:00:00,REGULAR,0002649818,0001280318                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/03/2017,21:00:00,REGULAR,0002650230,0001280399                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/04/2017,01:00:00,REGULAR,0002650415,0001280473                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/04/2017,05:00:00,REGULAR,0002650451,0001280483                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/04/2017,09:00:00,REGULAR,0002650468,0001280494                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/04/2017,13:00:00,REGULAR,0002650609,0001280650                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/04/2017,17:00:00,REGULAR,0002650951,0001280745                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/04/2017,21:00:00,REGULAR,0002651266,0001280805                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/05/2017,01:00:00,REGULAR,0002651361,0001280825                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/05/2017,05:00:00,REGULAR,0002651367,0001280832                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/05/2017,09:00:00,REGULAR,0002651429,0001280936                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/05/2017,13:00:00,REGULAR,0002651641,0001281155                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/05/2017,17:00:00,REGULAR,0002652055,0001281318                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/05/2017,21:00:00,REGULAR,0002652618,0001281436                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/06/2017,01:00:00,REGULAR,0002652712,0001281458                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/06/2017,05:00:00,REGULAR,0002652722,0001281459                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/06/2017,09:00:00,REGULAR,0002652777,0001281537                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/06/2017,13:00:00,REGULAR,0002653005,0001281709                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/06/2017,17:00:00,REGULAR,0002653402,0001281898                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/06/2017,21:00:00,REGULAR,0002653989,0001282055                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/07/2017,01:00:00,REGULAR,0002654107,0001282080                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/07/2017,05:00:00,REGULAR,0002654120,0001282080                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/07/2017,09:00:00,REGULAR,0002654178,0001282171                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/07/2017,13:00:00,REGULAR,0002654402,0001282360                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/07/2017,17:00:00,REGULAR,0002654867,0001282568                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/07/2017,21:00:00,REGULAR,0002655507,0001282753                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/08/2017,01:00:00,REGULAR,0002655669,0001282786                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/08/2017,05:00:00,REGULAR,0002655679,0001282787                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/08/2017,09:00:00,REGULAR,0002655732,0001282876                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/08/2017,13:00:00,REGULAR,0002655969,0001283049                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/08/2017,17:00:00,REGULAR,0002656453,0001283210                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/08/2017,21:00:00,REGULAR,0002657144,0001283353                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/09/2017,01:00:00,REGULAR,0002657350,0001283393                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/09/2017,05:00:00,REGULAR,0002657362,0001283396                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/09/2017,09:00:00,REGULAR,0002657420,0001283471                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/09/2017,13:00:00,REGULAR,0002657656,0001283658                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/09/2017,14:51:44,REGULAR,0002657893,0001283748                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/09/2017,17:00:00,REGULAR,0002658250,0001283838                                         
A043,R462,00-06-01,CANAL ST,JNQRZ6W,BMT,06/09/2017,21:00:00,REGULAR,0002658873,0001283992                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/03/2017,01:00:00,REGULAR,0006141447,0006123012                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/03/2017,05:00:00,REGULAR,0006141473,0006123031                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/03/2017,09:00:00,REGULAR,0006141488,0006123079                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/03/2017,13:00:00,REGULAR,0006141632,0006123362                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/03/2017,17:00:00,REGULAR,0006141944,0006123610                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/03/2017,21:00:00,REGULAR,0006142258,0006123805                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/04/2017,01:00:00,REGULAR,0006142412,0006123954                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/04/2017,05:00:00,REGULAR,0006142441,0006123997                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/04/2017,09:00:00,REGULAR,0006142453,0006124028                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/04/2017,13:00:00,REGULAR,0006142578,0006124272                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/04/2017,17:00:00,REGULAR,0006142846,0006124490                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/04/2017,21:00:00,REGULAR,0006143084,0006124613                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/05/2017,01:00:00,REGULAR,0006143158,0006124651                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/05/2017,05:00:00,REGULAR,0006143165,0006124660                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/05/2017,09:00:00,REGULAR,0006143213,0006124859                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/05/2017,13:00:00,REGULAR,0006143376,0006125298                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/05/2017,17:00:00,REGULAR,0006143771,0006125590                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/05/2017,21:00:00,REGULAR,0006144376,0006125842                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/06/2017,01:00:00,REGULAR,0006144476,0006125880                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/06/2017,05:00:00,REGULAR,0006144482,0006125882                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/06/2017,09:00:00,REGULAR,0006144540,0006126090                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/06/2017,13:00:00,REGULAR,0006144746,0006126498                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/06/2017,17:00:00,REGULAR,0006145184,0006126823                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/06/2017,21:00:00,REGULAR,0006145850,0006127042                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/07/2017,01:00:00,REGULAR,0006145968,0006127104                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/07/2017,05:00:00,REGULAR,0006145976,0006127108                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/07/2017,09:00:00,REGULAR,0006146041,0006127333                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/07/2017,13:00:00,REGULAR,0006146243,0006127764                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/07/2017,17:00:00,REGULAR,0006146683,0006128140                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/07/2017,21:00:00,REGULAR,0006147335,0006128437                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/08/2017,01:00:00,REGULAR,0006147497,0006128506                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/08/2017,05:00:00,REGULAR,0006147509,0006128514                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/08/2017,09:00:00,REGULAR,0006147559,0006128745                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/08/2017,13:00:00,REGULAR,0006147753,0006129159                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/08/2017,17:00:00,REGULAR,0006148168,0006129479                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/08/2017,21:00:00,REGULAR,0006148792,0006129767                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/09/2017,01:00:00,REGULAR,0006148991,0006129842                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/09/2017,05:00:00,REGULAR,0006149004,0006129842                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/09/2017,09:00:00,REGULAR,0006149060,0006130040                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/09/2017,13:00:00,REGULAR,0006149268,0006130465                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/09/2017,14:51:44,REGULAR,0006149433,0006130645                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/09/2017,17:00:00,REGULAR,0006149763,0006130877                                         
A043,R462,00-06-02,CANAL ST,JNQRZ6W,BMT,06/09/2017,21:00:00,REGULAR,0006150427,0006131125                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/03/2017,01:00:00,REGULAR,0003679971,0000352716                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/03/2017,05:00:00,REGULAR,0003679972,0000352720                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/03/2017,09:00:00,REGULAR,0003679975,0000352722                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/03/2017,13:00:00,REGULAR,0003680036,0000352733                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/03/2017,17:00:00,REGULAR,0003680216,0000352742                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/03/2017,21:00:00,REGULAR,0003680375,0000352748                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/04/2017,01:00:00,REGULAR,0003680439,0000352752                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/04/2017,05:00:00,REGULAR,0003680441,0000352752                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/04/2017,09:00:00,REGULAR,0003680448,0000352754                                         
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,06/04/2017,13:00:00,REGULAR,0003680481,0000352756                                         
